00Z 18 06 2017, 0.00, 22.14
06Z 18 06 2017, 0.00, 21.83
12Z 18 06 2017, 0.00, 20.61
18Z 18 06 2017, 0.00, 24.30
00Z 19 06 2017, 0.00, 27.62
06Z 19 06 2017, 0.00, 28.02
12Z 19 06 2017, 36.60, 27.25
18Z 19 06 2017, 74.28, 27.08
00Z 20 06 2017, 0.00, 24.11
06Z 20 06 2017, 0.00, 20.96
12Z 20 06 2017, 84.06, 26.47
18Z 20 06 2017, 173.85, 27.38
00Z 21 06 2017, 0.00, 21.73
06Z 21 06 2017, 0.00, 12.51
12Z 21 06 2017, 0.00, 15.68
18Z 21 06 2017, 0.00, 17.66
00Z 22 06 2017, 0.00, 21.07
06Z 22 06 2017, 0.00, 21.67
12Z 22 06 2017, 0.00, 24.76
18Z 22 06 2017, 0.00, 27.85
00Z 23 06 2017, 7.58, 35.47
06Z 23 06 2017, 13.14, 24.35
12Z 23 06 2017, 5.53, 24.71
18Z 23 06 2017, 8.53, 30.32
00Z 24 06 2017, 0.00, 35.70
06Z 24 06 2017, 0.00, 34.84
12Z 24 06 2017, 3.67, 32.00
18Z 24 06 2017, 17.92, 30.89
00Z 25 06 2017, 2.27, 27.88
06Z 25 06 2017, 12.31, 30.27
12Z 25 06 2017, 160.07, 33.18
18Z 25 06 2017, 1.28, 27.95
00Z 26 06 2017, 84.31, 27.67
06Z 26 06 2017, 9.04, 30.18
12Z 26 06 2017, 0.00, 20.95
18Z 26 06 2017, 1.29, 20.13
00Z 27 06 2017, 1.01, 19.62
06Z 27 06 2017, 0.00, 19.74
12Z 27 06 2017, 0.00, 22.83
18Z 27 06 2017, 0.00, 24.80
00Z 28 06 2017, 0.00, 29.76
06Z 28 06 2017, 0.00, 33.35
12Z 28 06 2017, 131.23, 33.94
18Z 28 06 2017, 450.87, 36.93
00Z 29 06 2017, 148.65, 33.25
06Z 29 06 2017, 73.00, 34.62
12Z 29 06 2017, 293.45, 40.84
18Z 29 06 2017, 14.34, 40.51
00Z 30 06 2017, 10.45, 36.18
06Z 30 06 2017, 16.45, 32.33
12Z 30 06 2017, 169.47, 28.17
00Z 01 07 2017, 3.34, 26.23
06Z 01 07 2017, 13.50, 26.19
12Z 01 07 2017, 158.65, 28.95
18Z 01 07 2017, 24.62, 32.65
00Z 02 07 2017, 7.21, 33.08
06Z 02 07 2017, 37.08, 16.52
12Z 02 07 2017, 24.49, 22.42
18Z 02 07 2017, 53.94, 27.01
00Z 03 07 2017, 35.69, 15.94
06Z 03 07 2017, 7.64, 14.87
12Z 03 07 2017, 11.31, 18.30
18Z 03 07 2017, 45.38, 20.35
00Z 04 07 2017, 34.21, 26.56
06Z 04 07 2017, 35.53, 18.47
12Z 04 07 2017, 0.00, 12.52
18Z 04 07 2017, 0.00, 15.97
00Z 05 07 2017, 0.00, 21.84
06Z 05 07 2017, 0.00, 25.93
12Z 05 07 2017, 0.00, 26.26
18Z 05 07 2017, 7.22, 23.15
00Z 06 07 2017, 0.00, 21.91
06Z 06 07 2017, 2.13, 20.40
12Z 06 07 2017, 34.19, 22.22
18Z 06 07 2017, 0.32, 22.02
00Z 07 07 2017, 0.00, 26.42
06Z 07 07 2017, 0.00, 32.92
12Z 07 07 2017, 83.03, 34.30
18Z 07 07 2017, 44.86, 32.94
00Z 08 07 2017, 288.78, 32.74
06Z 08 07 2017, 161.86, 33.14
12Z 08 07 2017, 335.88, 31.36
18Z 08 07 2017, 145.06, 25.51
00Z 09 07 2017, 45.69, 24.67
06Z 09 07 2017, 0.00, 25.72
12Z 09 07 2017, 0.00, 34.75
18Z 09 07 2017, 108.12, 32.63
00Z 10 07 2017, 0.00, 32.89
06Z 10 07 2017, 0.00, 31.58
12Z 10 07 2017, 44.08, 40.95
18Z 10 07 2017, 573.09, 38.72
00Z 11 07 2017, 78.10, 34.60
06Z 11 07 2017, 0.00, 27.51
12Z 11 07 2017, 5.52, 29.80
18Z 11 07 2017, 45.68, 30.45
00Z 12 07 2017, 122.48, 23.81
06Z 12 07 2017, 0.00, 27.92
12Z 12 07 2017, 37.50, 32.92
18Z 12 07 2017, 68.56, 32.84
00Z 13 07 2017, 0.19, 29.61
06Z 13 07 2017, 24.80, 12.70
12Z 13 07 2017, 2.77, 13.14
18Z 13 07 2017, 2.50, 12.43
00Z 14 07 2017, 1.21, 12.94
06Z 14 07 2017, 3.47, 13.76
12Z 14 07 2017, 11.64, 15.71
18Z 14 07 2017, 37.25, 17.74
00Z 15 07 2017, 1.36, 18.93
06Z 15 07 2017, 71.26, 18.81
12Z 15 07 2017, 235.12, 18.64
18Z 15 07 2017, 17.96, 20.86
00Z 16 07 2017, 41.72, 21.48
06Z 16 07 2017, 20.46, 21.82
12Z 16 07 2017, 20.69, 24.16
18Z 16 07 2017, 7.66, 31.11
00Z 17 07 2017, 0.00, 36.25
06Z 17 07 2017, 13.09, 26.11
12Z 17 07 2017, 0.00, 19.75
18Z 17 07 2017, 0.00, 19.35
00Z 18 07 2017, 0.00, 20.69
06Z 18 07 2017, 0.00, 20.03
12Z 18 07 2017, 0.00, 19.94
18Z 18 07 2017, 0.24, 22.74
00Z 19 07 2017, 0.00, 23.25
06Z 19 07 2017, 0.00, 23.60
12Z 19 07 2017, 11.72, 27.64
18Z 19 07 2017, 418.24, 27.04
00Z 20 07 2017, 38.19, 33.57
06Z 20 07 2017, 4.09, 34.95
12Z 20 07 2017, 404.18, 37.81
18Z 20 07 2017, 52.15, 41.32
00Z 21 07 2017, 373.78, 33.81
06Z 21 07 2017, 17.18, 26.67
12Z 21 07 2017, 489.39, 27.72
18Z 21 07 2017, 479.55, 28.76
00Z 22 07 2017, 45.78, 29.61
06Z 22 07 2017, 10.53, 28.46
12Z 22 07 2017, 743.07, 33.97
18Z 22 07 2017, 190.01, 41.57
00Z 23 07 2017, 5.75, 30.55
06Z 23 07 2017, 36.45, 30.02
12Z 23 07 2017, 885.27, 35.93
18Z 23 07 2017, 328.05, 22.98
00Z 24 07 2017, 115.05, 23.83
06Z 24 07 2017, 8.12, 20.85
12Z 24 07 2017, 142.96, 26.71
18Z 24 07 2017, 193.24, 32.20
00Z 25 07 2017, 140.37, 36.21
06Z 25 07 2017, 33.64, 34.01
12Z 25 07 2017, 0.00, 31.76
18Z 25 07 2017, 7.83, 25.25
00Z 26 07 2017, 13.79, 25.44
06Z 26 07 2017, 0.00, 27.71
12Z 26 07 2017, 41.78, 32.28
18Z 26 07 2017, 20.68, 37.85
00Z 27 07 2017, 0.45, 31.47
06Z 27 07 2017, 0.00, 29.80
12Z 27 07 2017, 22.62, 25.00
18Z 27 07 2017, 223.43, 26.69
00Z 28 07 2017, 340.24, 28.13
06Z 28 07 2017, 191.74, 25.34
12Z 28 07 2017, 42.10, 21.09
18Z 28 07 2017, 213.23, 21.12
00Z 29 07 2017, 29.03, 21.51
06Z 29 07 2017, 0.00, 29.14
12Z 29 07 2017, 13.87, 32.29
18Z 29 07 2017, 10.13, 31.81
00Z 30 07 2017, 0.00, 31.69
06Z 30 07 2017, 0.00, 35.62
12Z 30 07 2017, 754.55, 36.73
18Z 30 07 2017, 897.29, 35.81
00Z 31 07 2017, 66.34, 33.92
06Z 31 07 2017, 56.86, 34.31
12Z 31 07 2017, 294.22, 28.49
00Z 01 08 2017, 73.91, 32.75
06Z 01 08 2017, 25.21, 41.18
12Z 01 08 2017, 360.96, 35.11
18Z 01 08 2017, 2207.57, 39.91
00Z 02 08 2017, 5.75, 38.16
06Z 02 08 2017, 26.86, 31.91
12Z 02 08 2017, 188.89, 32.54
18Z 02 08 2017, 175.75, 33.44
00Z 03 08 2017, 28.84, 38.35
06Z 03 08 2017, 0.00, 31.53
12Z 03 08 2017, 138.64, 37.92
18Z 03 08 2017, 1292.76, 37.58
00Z 04 08 2017, 14.89, 25.28
06Z 04 08 2017, 3.61, 27.84
12Z 04 08 2017, 66.73, 32.92
18Z 04 08 2017, 36.18, 26.97
00Z 05 08 2017, 11.57, 22.43
06Z 05 08 2017, 0.00, 18.30
12Z 05 08 2017, 16.36, 30.53
18Z 05 08 2017, 1.37, 37.89
00Z 06 08 2017, 1.96, 21.05
06Z 06 08 2017, 35.40, 20.22
12Z 06 08 2017, 9.64, 16.24
18Z 06 08 2017, 15.83, 16.18
00Z 07 08 2017, 0.00, 13.97
06Z 07 08 2017, 0.00, 16.17
12Z 07 08 2017, 0.00, 15.65
18Z 07 08 2017, 0.00, 16.86
00Z 08 08 2017, 0.00, 16.21
06Z 08 08 2017, 0.00, 13.75
12Z 08 08 2017, 0.00, 15.92
18Z 08 08 2017, 0.00, 22.23
00Z 09 08 2017, 0.00, 36.54
06Z 09 08 2017, 0.08, 30.81
12Z 09 08 2017, 62.41, 27.04
18Z 09 08 2017, 31.34, 25.92
00Z 10 08 2017, 0.00, 34.91
06Z 10 08 2017, 0.00, 33.45
12Z 10 08 2017, 0.00, 32.78
18Z 10 08 2017, 18.00, 34.44
00Z 11 08 2017, 0.00, 42.46
06Z 11 08 2017, 21.27, 35.02
12Z 11 08 2017, 2.38, 37.44
18Z 11 08 2017, 40.42, 38.09
00Z 12 08 2017, 10.33, 27.03
06Z 12 08 2017, 5.95, 21.83
12Z 12 08 2017, 15.73, 27.27
18Z 12 08 2017, 0.00, 26.19
00Z 13 08 2017, 0.00, 22.65
06Z 13 08 2017, 41.94, 23.75
12Z 13 08 2017, 93.32, 25.13
18Z 13 08 2017, 88.07, 22.91
00Z 14 08 2017, 12.10, 21.85
06Z 14 08 2017, 19.83, 21.49
12Z 14 08 2017, 47.75, 20.64
18Z 14 08 2017, 35.02, 21.44
00Z 15 08 2017, 0.00, 18.69
06Z 15 08 2017, 0.00, 21.86
12Z 15 08 2017, 0.00, 26.64
18Z 15 08 2017, 7.66, 26.40
00Z 16 08 2017, 31.08, 37.32
06Z 16 08 2017, 18.90, 36.01
12Z 16 08 2017, 80.23, 37.39
18Z 16 08 2017, 172.17, 25.17
00Z 17 08 2017, 66.04, 22.71
06Z 17 08 2017, 70.14, 21.50
12Z 17 08 2017, 73.71, 26.19
18Z 17 08 2017, 96.11, 33.89
00Z 18 08 2017, 126.31, 37.88
06Z 18 08 2017, 12.78, 32.53
12Z 18 08 2017, 547.02, 38.50
18Z 18 08 2017, 648.72, 39.95
00Z 19 08 2017, 4.33, 40.66
06Z 19 08 2017, 0.00, 21.68
12Z 19 08 2017, 13.63, 23.67
18Z 19 08 2017, 9.68, 18.23
00Z 20 08 2017, 19.80, 19.38
06Z 20 08 2017, 1.19, 20.13
12Z 20 08 2017, 76.93, 17.48
18Z 20 08 2017, 14.42, 19.60
00Z 21 08 2017, 19.08, 23.77
06Z 21 08 2017, 45.46, 20.87
12Z 21 08 2017, 54.73, 21.92
18Z 21 08 2017, 57.28, 23.05
00Z 22 08 2017, 4.28, 19.74
06Z 22 08 2017, 1.33, 14.87
12Z 22 08 2017, 42.81, 14.49
18Z 22 08 2017, 37.00, 15.74
00Z 23 08 2017, 2.30, 16.76
06Z 23 08 2017, 0.00, 16.08
12Z 23 08 2017, 0.00, 17.19
18Z 23 08 2017, 3.12, 17.42
00Z 24 08 2017, 0.00, 15.31
06Z 24 08 2017, 0.00, 16.70
12Z 24 08 2017, 0.00, 30.56
18Z 24 08 2017, 12.38, 25.20
00Z 25 08 2017, 86.40, 26.30
06Z 25 08 2017, 0.00, 27.47
12Z 25 08 2017, 11.24, 23.16
18Z 25 08 2017, 0.00, 22.32
00Z 26 08 2017, 0.00, 21.32
06Z 26 08 2017, 0.00, 26.01
12Z 26 08 2017, 0.00, 34.66
18Z 26 08 2017, 350.19, 34.49
00Z 27 08 2017, 478.34, 36.22
06Z 27 08 2017, 170.33, 30.54
12Z 27 08 2017, 21.16, 19.06
18Z 27 08 2017, 8.70, 18.77
00Z 28 08 2017, 0.14, 19.03
06Z 28 08 2017, 0.00, 19.25
12Z 28 08 2017, 5.87, 18.81
18Z 28 08 2017, 13.90, 18.23
00Z 29 08 2017, 0.00, 19.53
06Z 29 08 2017, 0.00, 21.93
12Z 29 08 2017, 0.00, 21.56
18Z 29 08 2017, 0.00, 22.90
00Z 30 08 2017, 0.00, 25.44
06Z 30 08 2017, 0.00, 25.50
12Z 30 08 2017, 13.58, 26.88
18Z 30 08 2017, 0.00, 26.18
00Z 31 08 2017, 0.00, 38.17
06Z 31 08 2017, 0.00, 39.26
12Z 31 08 2017, 751.07, 41.01
00Z 01 09 2017, 0.00, 30.73
06Z 01 09 2017, 0.00, 26.67
12Z 01 09 2017, 62.39, 26.06
18Z 01 09 2017, 54.25, 26.62
00Z 02 09 2017, 2.99, 23.03
06Z 02 09 2017, 44.01, 18.64
12Z 02 09 2017, 0.00, 16.20
18Z 02 09 2017, 2.08, 20.80
00Z 03 09 2017, 1.01, 16.94
06Z 03 09 2017, 0.51, 16.52
12Z 03 09 2017, 75.72, 19.61
18Z 03 09 2017, 200.00, 22.01
00Z 04 09 2017, 42.98, 18.70
06Z 04 09 2017, 0.00, 14.13
12Z 04 09 2017, 13.25, 16.39
18Z 04 09 2017, 12.36, 16.95
00Z 05 09 2017, 0.00, 16.38
06Z 05 09 2017, 0.00, 18.08
12Z 05 09 2017, 0.00, 22.42
18Z 05 09 2017, 0.00, 21.86
00Z 06 09 2017, 0.00, 21.86
06Z 06 09 2017, 0.00, 33.77
12Z 06 09 2017, 242.84, 33.37
18Z 06 09 2017, 74.67, 32.69
00Z 07 09 2017, 6.75, 19.80
06Z 07 09 2017, 0.00, 17.13
12Z 07 09 2017, 165.54, 18.81
18Z 07 09 2017, 52.55, 22.27
00Z 08 09 2017, 4.52, 19.82
06Z 08 09 2017, 0.00, 25.15
12Z 08 09 2017, 13.71, 26.49
18Z 08 09 2017, 0.00, 28.37
00Z 09 09 2017, 0.00, 28.76
06Z 09 09 2017, 0.00, 27.78
12Z 09 09 2017, 0.00, 28.67
18Z 09 09 2017, 0.00, 25.10
00Z 10 09 2017, 0.00, 26.67
06Z 10 09 2017, 1.36, 27.11
12Z 10 09 2017, 28.02, 25.27
18Z 10 09 2017, 78.73, 21.60
00Z 11 09 2017, 0.00, 15.72
06Z 11 09 2017, 0.00, 15.45
12Z 11 09 2017, 24.17, 16.68
18Z 11 09 2017, 0.00, 25.53
00Z 12 09 2017, 1.43, 15.55
06Z 12 09 2017, 0.00, 18.84
12Z 12 09 2017, 107.29, 20.90
18Z 12 09 2017, 62.13, 19.44
00Z 13 09 2017, 0.00, 17.32
06Z 13 09 2017, 0.00, 19.32
12Z 13 09 2017, 0.00, 20.12
18Z 13 09 2017, 127.86, 15.98
00Z 14 09 2017, 0.00, 17.88
06Z 14 09 2017, 0.00, 23.21
12Z 14 09 2017, 115.11, 22.99
18Z 14 09 2017, 30.31, 16.17
00Z 15 09 2017, 2.48, 17.29
06Z 15 09 2017, 2.56, 16.40
12Z 15 09 2017, 40.27, 17.22
18Z 15 09 2017, 158.37, 18.55
00Z 16 09 2017, 1.71, 15.82
06Z 16 09 2017, 0.00, 14.73
12Z 16 09 2017, 0.00, 17.35
18Z 16 09 2017, 0.00, 17.07
00Z 17 09 2017, 29.74, 16.25
06Z 17 09 2017, 0.42, 15.56
12Z 17 09 2017, 99.10, 16.53
18Z 17 09 2017, 121.72, 16.77
00Z 18 09 2017, 71.74, 17.17
06Z 18 09 2017, 0.00, 15.39
12Z 18 09 2017, 20.86, 14.77
18Z 18 09 2017, 12.01, 14.96
00Z 19 09 2017, 3.71, 15.09
06Z 19 09 2017, 0.00, 15.17
12Z 19 09 2017, 36.52, 15.36
18Z 19 09 2017, 54.71, 15.13
00Z 20 09 2017, 37.92, 15.94
06Z 20 09 2017, 11.79, 15.49
12Z 20 09 2017, 78.13, 17.62
18Z 20 09 2017, 40.64, 18.64
00Z 21 09 2017, 0.00, 18.29
06Z 21 09 2017, 6.86, 17.27
12Z 21 09 2017, 58.70, 20.87
18Z 21 09 2017, 1.51, 19.84
00Z 22 09 2017, 15.27, 17.69
06Z 22 09 2017, 0.00, 18.26
12Z 22 09 2017, 7.50, 14.13
18Z 22 09 2017, 0.00, 17.48
00Z 23 09 2017, 0.00, 18.71
06Z 23 09 2017, 0.00, 18.08
12Z 23 09 2017, 0.00, 25.61
18Z 23 09 2017, 0.00, 29.35
00Z 24 09 2017, 0.00, 24.70
06Z 24 09 2017, 25.77, 24.44
12Z 24 09 2017, 62.16, 28.10
18Z 24 09 2017, 113.78, 26.70
00Z 25 09 2017, 68.05, 28.25
06Z 25 09 2017, 120.45, 24.09
12Z 25 09 2017, 22.36, 24.60
18Z 25 09 2017, 30.92, 22.97
00Z 26 09 2017, 72.28, 22.50
06Z 26 09 2017, 52.65, 22.65
12Z 26 09 2017, 26.80, 23.22
18Z 26 09 2017, 0.02, 24.98
00Z 27 09 2017, 0.00, 25.41
06Z 27 09 2017, 0.00, 24.85
12Z 27 09 2017, 0.00, 24.64
18Z 27 09 2017, 0.00, 27.11
00Z 28 09 2017, 0.00, 26.89
06Z 28 09 2017, 0.00, 26.48
12Z 28 09 2017, 0.00, 24.27
18Z 28 09 2017, 28.92, 25.41
00Z 29 09 2017, 2.73, 26.04
06Z 29 09 2017, 0.00, 23.59
12Z 29 09 2017, 0.00, 21.06
18Z 29 09 2017, 0.00, 20.01
00Z 30 09 2017, 0.00, 18.41
06Z 30 09 2017, 0.00, 18.05
12Z 30 09 2017, 0.00, 15.46
00Z 01 10 2017, 0.00, 17.31
06Z 01 10 2017, 0.00, 23.52
12Z 01 10 2017, 0.00, 25.99
18Z 01 10 2017, 1.15, 28.94
00Z 02 10 2017, 0.00, 24.40
06Z 02 10 2017, 0.00, 14.88
12Z 02 10 2017, 0.00, 27.00
18Z 02 10 2017, 3.30, 26.91
00Z 04 10 2017, 21.08, 16.70
06Z 04 10 2017, 0.00, 14.17
12Z 04 10 2017, 53.89, 17.66
18Z 04 10 2017, 19.55, 20.57
00Z 05 10 2017, 0.00, 22.09
06Z 05 10 2017, 10.24, 25.46
12Z 05 10 2017, 0.00, 27.39
18Z 05 10 2017, 1.72, 16.05
00Z 06 10 2017, 19.43, 15.90
06Z 06 10 2017, 19.74, 17.37
12Z 06 10 2017, 118.79, 17.36
18Z 06 10 2017, 132.49, 16.93
00Z 07 10 2017, 5.59, 14.78
06Z 07 10 2017, 21.27, 14.90
12Z 07 10 2017, 44.43, 15.80
18Z 07 10 2017, 0.00, 23.30
00Z 08 10 2017, 0.00, 23.45
06Z 08 10 2017, 0.00, 19.77
12Z 08 10 2017, 55.20, 10.84
18Z 08 10 2017, 5.63, 10.02
00Z 09 10 2017, 0.00, 9.20
06Z 09 10 2017, 0.00, 9.93
12Z 09 10 2017, 0.00, 9.10
18Z 09 10 2017, 56.59, 15.03
00Z 10 10 2017, 0.00, 17.72
06Z 10 10 2017, 5.23, 18.84
12Z 10 10 2017, 0.40, 22.04
18Z 10 10 2017, 24.69, 22.69
00Z 11 10 2017, 3.62, 25.70
06Z 11 10 2017, 19.69, 26.74
12Z 11 10 2017, 42.64, 21.72
18Z 11 10 2017, 0.89, 27.17
00Z 12 10 2017, 7.83, 15.05
06Z 12 10 2017, 0.00, 19.65
12Z 12 10 2017, 81.19, 16.77
18Z 12 10 2017, 0.31, 14.86
00Z 13 10 2017, 0.00, 18.28
06Z 13 10 2017, 0.00, 17.73
12Z 13 10 2017, 8.09, 17.09
18Z 13 10 2017, 0.00, 15.52
00Z 14 10 2017, 0.00, 24.38
06Z 14 10 2017, 0.00, 27.75
12Z 14 10 2017, 0.37, 33.48
18Z 14 10 2017, 0.00, 26.19
00Z 15 10 2017, 0.00, 23.86
06Z 15 10 2017, 0.00, 26.45
12Z 15 10 2017, 0.00, 24.40
18Z 15 10 2017, 0.00, 21.07
00Z 16 10 2017, 0.00, 16.71
06Z 16 10 2017, 0.00, 15.76
12Z 16 10 2017, 0.00, 15.40
18Z 16 10 2017, 0.00, 25.40
00Z 17 10 2017, 0.00, 25.47
06Z 17 10 2017, 0.00, 22.03
12Z 17 10 2017, 0.00, 17.21
18Z 17 10 2017, 0.00, 18.53
00Z 18 10 2017, 0.00, 20.30
06Z 18 10 2017, 0.00, 18.58
12Z 18 10 2017, 0.00, 18.56
18Z 18 10 2017, 0.00, 19.04
00Z 19 10 2017, 0.00, 19.09
06Z 19 10 2017, 0.00, 17.47
12Z 19 10 2017, 0.00, 16.58
18Z 19 10 2017, 0.00, 19.32
00Z 20 10 2017, 0.00, 16.47
06Z 20 10 2017, 0.00, 21.48
12Z 20 10 2017, 0.00, 21.79
18Z 20 10 2017, 0.00, 21.78
00Z 21 10 2017, 0.00, 15.27
06Z 21 10 2017, 0.00, 19.14
12Z 21 10 2017, 0.00, 17.22
18Z 21 10 2017, 0.00, 23.71
00Z 22 10 2017, 0.00, 25.07
06Z 22 10 2017, 1.97, 22.45
12Z 22 10 2017, 89.85, 14.27
18Z 22 10 2017, 1.23, 17.27
00Z 23 10 2017, 0.00, 18.65
06Z 23 10 2017, 2.39, 17.03
12Z 23 10 2017, 2.13, 17.06
18Z 23 10 2017, 32.31, 18.30
00Z 24 10 2017, 5.73, 16.94
06Z 24 10 2017, 0.00, 15.50
12Z 24 10 2017, 15.52, 18.08
18Z 24 10 2017, 0.00, 23.33
00Z 25 10 2017, 0.00, 30.29
06Z 25 10 2017, 0.00, 33.62
12Z 25 10 2017, 0.19, 24.77
18Z 25 10 2017, 3.78, 19.69
00Z 26 10 2017, 7.99, 14.42
06Z 26 10 2017, 0.00, 13.83
12Z 26 10 2017, 5.09, 14.56
18Z 26 10 2017, 13.76, 21.03
00Z 27 10 2017, 42.70, 20.06
06Z 27 10 2017, 37.82, 15.88
12Z 27 10 2017, 19.45, 18.22
18Z 27 10 2017, 13.55, 11.60
00Z 28 10 2017, 0.00, 15.05
06Z 28 10 2017, 0.93, 17.33
12Z 28 10 2017, 14.25, 17.59
18Z 28 10 2017, 0.00, 16.18
00Z 29 10 2017, 0.00, 23.95
06Z 29 10 2017, 10.54, 13.98
12Z 29 10 2017, 19.97, 13.61
18Z 29 10 2017, 39.82, 8.85
00Z 30 10 2017, 0.77, 8.52
06Z 30 10 2017, 11.88, 8.34
12Z 30 10 2017, 75.17, 8.12
18Z 30 10 2017, 2.00, 12.01
00Z 31 10 2017, 0.00, 10.50
06Z 31 10 2017, 0.34, 12.78
12Z 31 10 2017, 24.47, 14.73
00Z 01 11 2017, 0.00, 17.72
06Z 01 11 2017, 0.00, 22.53
12Z 01 11 2017, 0.00, 22.98
18Z 01 11 2017, 0.00, 23.79
00Z 02 11 2017, 0.00, 24.62
06Z 02 11 2017, 0.02, 23.89
12Z 02 11 2017, 4.24, 15.55
18Z 02 11 2017, 16.08, 13.93
00Z 03 11 2017, 5.26, 14.44
06Z 03 11 2017, 8.39, 13.85
12Z 03 11 2017, 2.25, 11.75
18Z 03 11 2017, 0.00, 11.87
00Z 04 11 2017, 0.00, 10.14
06Z 04 11 2017, 0.00, 10.97
12Z 04 11 2017, 0.00, 15.41
18Z 04 11 2017, 0.00, 17.01
00Z 05 11 2017, 0.00, 18.47
06Z 05 11 2017, 0.00, 19.50
12Z 05 11 2017, 0.00, 23.07
18Z 05 11 2017, 0.00, 23.49
00Z 06 11 2017, 1.45, 21.22
06Z 06 11 2017, 0.00, 18.57
12Z 06 11 2017, 0.00, 13.86
18Z 06 11 2017, 0.00, 12.93
00Z 07 11 2017, 0.00, 12.63
06Z 07 11 2017, 0.00, 11.85
12Z 07 11 2017, 0.00, 14.02
18Z 07 11 2017, 0.00, 15.81
00Z 08 11 2017, 0.66, 11.05
06Z 08 11 2017, 0.00, 16.42
12Z 08 11 2017, 0.00, 17.31
18Z 08 11 2017, 0.01, 11.10
00Z 09 11 2017, 0.00, 10.93
06Z 09 11 2017, 0.08, 11.88
12Z 09 11 2017, 0.00, 11.39
18Z 09 11 2017, 0.00, 12.33
00Z 10 11 2017, 1.24, 13.91
06Z 10 11 2017, 0.00, 17.48
12Z 10 11 2017, 0.20, 16.75
18Z 10 11 2017, 0.00, 15.11
00Z 11 11 2017, 3.01, 9.98
06Z 11 11 2017, 1.43, 9.04
12Z 11 11 2017, 4.66, 10.58
18Z 11 11 2017, 5.54, 10.80
00Z 12 11 2017, 0.00, 10.01
06Z 12 11 2017, 0.00, 8.21
12Z 12 11 2017, 0.00, 8.58
18Z 12 11 2017, 4.85, 11.09
00Z 13 11 2017, 8.70, 11.37
06Z 13 11 2017, 0.00, 10.50
12Z 13 11 2017, 0.00, 9.47
00Z 14 11 2017, 2.40, 6.81
06Z 14 11 2017, 0.00, 8.58
12Z 14 11 2017, 0.00, 12.60
18Z 14 11 2017, 0.00, 14.75
00Z 15 11 2017, 0.00, 11.99
06Z 15 11 2017, 0.00, 11.15
12Z 15 11 2017, 0.00, 14.43
18Z 15 11 2017, 0.00, 14.83
00Z 16 11 2017, 0.00, 12.98
06Z 16 11 2017, 0.00, 13.19
12Z 16 11 2017, 8.54, 12.55
18Z 16 11 2017, 0.00, 12.77
00Z 17 11 2017, 0.00, 13.56
06Z 17 11 2017, 0.00, 17.91
12Z 17 11 2017, 11.98, 6.56
18Z 17 11 2017, 0.00, 6.37
00Z 18 11 2017, 0.00, 7.42
06Z 18 11 2017, 0.00, 7.81
12Z 18 11 2017, 0.00, 8.10
18Z 18 11 2017, 0.00, 11.47
00Z 19 11 2017, 0.07, 8.99
06Z 19 11 2017, 0.00, 9.64
12Z 19 11 2017, 1.60, 11.63
18Z 19 11 2017, 44.35, 11.20
00Z 20 11 2017, 0.00, 9.20
06Z 20 11 2017, 0.00, 10.25
12Z 20 11 2017, 89.95, 8.93
18Z 20 11 2017, 0.00, 11.69
00Z 21 11 2017, 0.00, 14.31
06Z 21 11 2017, 0.00, 16.33
12Z 21 11 2017, 0.00, 17.39
18Z 21 11 2017, 0.00, 17.55
00Z 22 11 2017, 0.00, 21.23
06Z 22 11 2017, 0.00, 20.03
12Z 22 11 2017, 0.00, 20.90
18Z 22 11 2017, 0.00, 20.77
00Z 23 11 2017, 0.00, 8.17
06Z 23 11 2017, 0.00, 6.99
12Z 23 11 2017, 0.00, 9.04
18Z 23 11 2017, 0.00, 19.35
00Z 24 11 2017, 0.00, 18.07
06Z 24 11 2017, 0.00, 19.51
12Z 24 11 2017, 0.00, 20.53
18Z 24 11 2017, 0.00, 20.51
00Z 25 11 2017, 0.00, 14.68
06Z 25 11 2017, 0.00, 17.27
12Z 25 11 2017, 0.00, 18.20
18Z 25 11 2017, 0.00, 11.23
00Z 26 11 2017, 0.00, 7.53
06Z 26 11 2017, 0.00, 8.52
12Z 26 11 2017, 0.00, 7.82
18Z 26 11 2017, 0.01, 8.69
00Z 27 11 2017, 0.45, 9.46
06Z 27 11 2017, 0.59, 9.18
12Z 27 11 2017, 0.00, 9.19
18Z 27 11 2017, 0.00, 14.48
00Z 28 11 2017, 0.00, 15.50
06Z 28 11 2017, 0.00, 13.53
12Z 28 11 2017, 4.06, 12.57
18Z 28 11 2017, 1.17, 9.58
00Z 29 11 2017, 0.01, 8.19
06Z 29 11 2017, 0.00, 7.80
12Z 29 11 2017, 0.00, 7.48
18Z 29 11 2017, 0.00, 9.01
00Z 30 11 2017, 0.00, 9.00
06Z 30 11 2017, 0.00, 9.51
12Z 30 11 2017, 0.00, 9.91
00Z 01 12 2017, 0.00, 7.86
06Z 01 12 2017, 0.00, 7.61
12Z 01 12 2017, 0.00, 8.82
18Z 01 12 2017, 0.00, 9.80
00Z 02 12 2017, 0.00, 9.90
06Z 02 12 2017, 0.00, 9.24
12Z 02 12 2017, 0.00, 8.26
18Z 02 12 2017, 0.00, 8.30
00Z 03 12 2017, 18.56, 7.88
06Z 03 12 2017, 0.00, 5.86
12Z 03 12 2017, 0.00, 4.24
18Z 03 12 2017, 0.00, 12.24
00Z 04 12 2017, 0.00, 11.01
